,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift,SKU_x,costA,marginA,quantityA,groupA,costA_L,marginA_L,quantityA_L,SKU_y,costB,marginB,quantityB,groupB,costB_L,marginB_L,quantityB_L,MONTH
221,70667,70397,6,0.20304568527918782,41,1.3874788494077834,66,2.233502538071066,0.14634146341463414,0.09090909090909091,0.0655210643015521,70667,44.09000000000003,0.020004445432318267,74.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,70397,1.3634285714285694,0.4008505492331325,123.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
222,71250,70397,3,0.10152284263959391,57,1.9289340101522845,66,2.233502538071066,0.05263157894736841,0.045454545454545456,0.023564593301435406,71250,13.680000000000007,0.08739159439626402,116.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,70397,1.3634285714285694,0.4008505492331325,123.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
223,69663,70397,3,0.10152284263959391,15,0.5076142131979695,66,2.233502538071066,0.2,0.045454545454545456,0.08954545454545455,69663,27.509999999999994,0.01714898177920676,35.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,70397,1.3634285714285694,0.4008505492331325,123.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
224,70543,70397,3,0.10152284263959391,32,1.0829103214890017,66,2.233502538071066,0.09375,0.045454545454545456,0.04197443181818182,70543,23.089999999999996,0.03751563151313042,58.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,70397,1.3634285714285694,0.4008505492331325,123.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
225,71668,71073,3,0.10152284263959391,24,0.8121827411167513,13,0.4399323181049069,0.125,0.23076923076923078,0.2841346153846154,71668,9.94,0.0050050050050050796,42.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71073,1.4799999999999995,0.2562814070351758,45.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,1
226,71668,71288,3,0.10152284263959391,24,0.8121827411167513,111,3.7563451776649748,0.125,0.027027027027027025,0.03327702702702703,71668,9.94,0.0050050050050050796,42.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71288,0.3664071856287416,0.6309654375459591,215.0,3,6.282538526190433,0.23629537717491778,185.73684210526315,1
227,66990,71494,6,0.20304568527918782,15,0.5076142131979695,42,1.4213197969543148,0.4,0.14285714285714285,0.2814285714285714,66990,12.289999999999996,0.053887605850654434,24.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,71494,14.330000000000005,0.10381488430268937,84.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
228,71472,70440,3,0.10152284263959391,35,1.1844331641285957,9,0.3045685279187817,0.08571428571428572,0.33333333333333337,0.2814285714285714,71472,20.84383561643836,0.09335208279954936,80.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,70440,27.389999999999993,0.0214362272240085,20.0,7,26.90275329802369,0.12572067818068608,3.456230690010299,1
229,71472,70523,3,0.10152284263959391,35,1.1844331641285957,9,0.3045685279187817,0.08571428571428572,0.33333333333333337,0.2814285714285714,71472,20.84383561643836,0.09335208279954936,80.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,70523,10.169999999999996,0.21709006928406452,36.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,1
230,71472,70958,6,0.20304568527918782,35,1.1844331641285957,27,0.9137055837563453,0.17142857142857143,0.2222222222222222,0.1876190476190476,71472,20.84383561643836,0.09335208279954936,80.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,70958,8.089999999999996,0.0960893854748602,59.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
231,71503,70958,3,0.10152284263959391,16,0.5414551607445008,27,0.9137055837563453,0.1875,0.1111111111111111,0.2052083333333333,71503,8.635135135135135,0.2746399392338612,37.0,8,9.66398188563098,0.16839388798267046,24.45486725663717,70958,8.089999999999996,0.0960893854748602,59.0,4,11.25222447615501,0.14586016670115273,70.71818181818182,1
