SKU,ITEMNAME,ITEMTYPE,VINTAGE,PRICEPERUNIT,TOTALQTY,CATID,DEPID,PACKID,SIZEID,NONTAXABLE,TAX1,NONACTIVE,ITEMLEVEL,CONTROLSKU,KEYWORD
58424,AVERY VANILLA BEAN STOUT 22OZ,0,,12.99,3,607,21,,20,0,1,0,0,,AVERY VANILLA BEAN STOUT 22OZ 22 OZ
58427,LE PIANE BOCA MAGGIORINA 2014,0,,16.99,1,367,32,,7,0,1,0,0,,LE PIANE BOCA MAGGIORINA 2014 750 ML
58428,BILLECART-SALMON BRUT ROSE,0,,74.99,22,297,28,,7,0,1,0,0,,BILLECART-SALMON BRUT ROSE 750 ML
58429,HORNY GOAT WATERMELON WHEAT ,6,,32.99,0,607,21,8,,0,1,0,0,78429,HORNY GOAT WATERMELON WHEAT  24-PACK
58430,HORNY GOAT WATERMELON WHEAT ,6,,8.99,0,607,21,3,,0,1,0,1,78429,HORNY GOAT WATERMELON WHEAT  6-PACK
58434,SLUMBREW FLAGRAISER IPA CAN CS,6,,57.99,0,607,21,8,,0,1,0,0,78434,SLUMBREW FLAGRAISER IPA CAN CS 24-PACK
58435,SLUMBREW FLAGRAISER IPA CAN CS,6,,9.99,1,607,21,2,,0,1,0,1,78434,SLUMBREW FLAGRAISER IPA CAN CS 4-PACK
58436,MEANTIME LONDON PORTER 11.2OZ,0,,4.99,6,607,21,,,0,1,0,0,,MEANTIME LONDON PORTER 11.2OZ
58437,VANDERGHINSTE BOCKOR 11.2OZ,0,,4.25,17,433,21,,,0,1,0,0,,VANDERGHINSTE BOCKOR 11.2OZ
58438,TROEGS JO-VI-AL 375ML,0,,3.99,8,607,21,,5,0,1,0,0,,TROEGS JO-VI-AL 375ML 375 ML
58442,BROOKLYN K IS FOR KRIEK 750,0,,21.99,2,607,21,,7,0,1,0,0,,BROOKLYN K IS FOR KRIEK 750 [K IS FOR KRIEK 750ML] 750 ML
58444,GREAT DIVIDE 21ST ANN SOUR 750,0,,19.99,9,607,21,,7,0,1,0,0,,GREAT DIVIDE 21ST ANN SOUR 750 750 ML
58447,DEAD FLOWERS ROSE 2015,0,,12.99,12,313,30,,7,0,1,0,0,,DEAD FLOWERS ROSE 2015 750 ML
58448,B NEKTAR NECROMANGOCON 500ML,0,,7.99,5,617,21,,6,0,1,0,0,,B NEKTAR NECROMANGOCON 500ML 500 ML
58449,ROCHIOLI PINOT NOIR 2014,0,,72.99,4,316,30,,,0,1,0,0,,ROCHIOLI PINOT NOIR 2014
58452,ROGUE CHAT PUMPKIN PATCH 750,0,,9.99,0,607,21,,7,0,1,0,0,,ROGUE CHAT PUMPKIN PATCH 750 [CHAT PUMPKIN PATCH 2] 750 ML
58453,EPIC BREW FERM W/O REP 22OZ,0,,7.99,2,607,21,,20,0,1,0,0,,EPIC BREW FERM W/O REP 22OZ 22 OZ
58454,ALLTECH PEARSE LYONS RES ,0,,31.99,0,262,18,,7,0,1,0,0,,ALLTECH PEARSE LYONS RES  750 ML
58456,NEW HOLLAND BEER BARREL BOURBO,0,,32.99,0,262,18,,7,0,1,0,0,,NEW HOLLAND BEER BARREL BOURBO 750 ML
58461,TEXANO REPOSADO COWBOY BOOT,0,,54.99,4,548,25,,7,0,1,0,0,,TEXANO REPOSADO COWBOY BOOT 750 ML
58463,BUD REGULAR 7OZ NR CASE,6,,14.99,0,538,21,8,14,0,1,0,0,78463,BUD REGULAR 7OZ NR CASE 7 OZ 24-PACK
58464,BUD REGULAR 7OZ NR PACK,6,,3.99,3,538,21,3,14,0,1,0,1,78463,BUD REGULAR 7OZ NR PACK 7 OZ 6-PACK
58465,RENEGADE WINE CHARDONNAY,0,,11.99,5,334,59,,7,0,1,0,0,,RENEGADE WINE CHARDONNAY 750 ML
58466,PENN DUTCH PUMPKIN CREAM ,0,,9.99,27,291,27,,7,0,1,0,0,,PENN DUTCH PUMPKIN CREAM  750 ML
58472,BROOKLYN LAGER2/12PK CAN CASE ,6,,38.99,0,607,21,8,,0,1,0,0,78472,BROOKLYN LAGER2/12PK CAN CASE  24-PACK
58473,BROOKLYN LAGER 12PK CAN ,6,,18.99,-1,607,21,6,,0,1,0,1,78472,BROOKLYN LAGER 12PK CAN  12-PACK
58475,FEE BROTHERS CHOCO BITTERS 5OZ,0,,6.99,4,422,43,,,0,1,0,0,,FEE BROTHERS CHOCO BITTERS 5OZ
58476,ROGUE PROMISE GONE AW-RYE 22OZ,0,,6.99,0,607,21,,20,0,1,0,0,,ROGUE PROMISE GONE AW-RYE 22OZ 22 OZ
58477,VICTORY SUMMER LOVE ALE CASE,6,,2.5,0,607,21,1,,0,1,0,2,81436,VICTORY SUMMER LOVE ALE CASE SINGLE
58478,ALPINE BEER  HOPPY BIRTHDAY SN,6,,2.99,0,607,21,1,,0,1,0,2,82472,ALPINE BEER  HOPPY BIRTHDAY SN SINGLE
58479,KONA FIRE ROCK ,6,,3,0,607,21,1,,0,1,0,2,81375,KONA FIRE ROCK  SINGLE
58480,KONA LEMONGRASS LUAU CASE,6,,2.5,0,607,21,1,,0,1,0,2,88974,KONA LEMONGRASS LUAU CASE SINGLE
58487,BLUE MOON SUMMER HONEY-6PK CAS,6,,2.5,0,538,21,1,,0,1,0,2,90083,BLUE MOON SUMMER HONEY-6PK CAS SINGLE
58488,WOODCHUCK SUMMER  ,6,,38.99,0,613,21,8,15,0,1,0,0,78488,WOODCHUCK SUMMER   12 OZ 24-PACK
58490,LOST ABBEY GIFT OF MAGI 750,0,,8.99,1,607,21,,7,0,1,0,0,,LOST ABBEY GIFT OF MAGI 750 750 ML
58491,WALTER HANSEL SOUTH SL PN 2015,0,,46.99,23,316,30,,7,0,1,0,0,,WALTER HANSEL SOUTH SL PN 2015 750 ML WA 94-96
58492,OLD MILWAUKEE 12OZ CAN 6PK,6,,4.99,0,538,21,3,15,0,1,0,2,83956,OLD MILWAUKEE 12OZ CAN 6PK 12 OZ 6-PACK
58494,SAM ADAMS LAGER 1/6 KEG,0,,85,6,529,21,,29,0,1,0,0,,SAM ADAMS LAGER 1/6 KEG KEG
58496,MAGNER'S IRISH PEAR 12OZ CS,6,,2,0,613,21,1,15,0,1,0,2,84102,MAGNER'S IRISH PEAR 12OZ CS 12 OZ SINGLE
58497,HEAVY SEAS POWDER MONKEY SNG,6,,2.5,5,607,21,1,,0,1,0,2,81497,HEAVY SEAS POWDER MONKEY SNG SINGLE
58498,OMMEGANG ABBEY ALE SNG,6,,2.99,0,607,21,1,,0,1,0,2,81040,OMMEGANG ABBEY ALE SNG SINGLE
58499,OMMEGANG HENNEPIN SNG,6,,2.99,3,607,21,1,,0,1,0,2,83874,OMMEGANG HENNEPIN SNG SINGLE
58500,OMMEGANG WITTE WHEAT NR,6,,3.25,0,607,21,1,15,0,1,0,2,83946,OMMEGANG WITTE WHEAT NR 12 OZ SINGLE
58501,OMMEGANG GNOMEGANG SNG,6,,3.5,0,607,21,1,,0,1,0,2,89337,OMMEGANG GNOMEGANG SNG SINGLE
58502,OMMEGANG ROSETTA SNG,6,,3.99,-2,607,21,1,,0,1,0,2,82177,OMMEGANG ROSETTA SNG SINGLE
58504,GREAT LAKES BURNING RIVE NRSNG,6,,2,5,607,21,1,,0,1,0,2,90267,GREAT LAKES BURNING RIVE NRSNG SINGLE
58509,NEW BELGIUM GLUTINY GOLDEN CS,6,,2.5,0,607,21,1,,0,1,0,2,81366,NEW BELGIUM GLUTINY GOLDEN CS SINGLE
58510,ANGRY ORCHARD OLD FASHION CASE,6,,2.5,0,613,21,1,,0,1,0,2,82194,ANGRY ORCHARD OLD FASHION CASE SINGLE
58511,FLYING FISH EXT 4 12OZ NR SNG,6,,3.5,0,607,21,1,15,0,1,0,2,82706,FLYING FISH EXT 4 12OZ NR SNG 12 OZ SINGLE
58512,HEAVY SEAS PEG LEG IMP ST SNG,6,,2,0,607,21,1,,0,1,0,2,81023,HEAVY SEAS PEG LEG IMP ST SNG SINGLE
58513,CALERA JENSEN PINOT NOIR,0,,91.99,7,316,30,,7,0,1,0,,0,0
58515,PRIDE NAPA MERLOT  [2012],2,,59.99,5,315,30,,7,0,1,0,0,,PRIDE NAPA MERLOT  [2012] [2012] 750 ML
58516,PRIDE CABERNET 2014,0,,74.99,7,314,30,,7,0,1,0,0,,PRIDE CABERNET 2014 750 ML
58518,CUSQUENA PERU BEER-SNG,6,,1.49,5,627,21,1,,0,1,0,2,83641,CUSQUENA PERU BEER-SNG SINGLE
58520,LEINENKUGEL HONEY-SNG,6,,2,0,607,21,1,,0,1,0,2,81689,LEINENKUGEL HONEY-SNG SINGLE
58523,FOUNDERS DIRTY BASTARD-SNG,6,,3,0,277,21,1,,0,1,0,2,90464,FOUNDERS DIRTY BASTARD-SNG SINGLE
58524,FOUNDERS PORTER,6,,3,0,277,21,1,,0,1,0,2,81045,FOUNDERS PORTER SINGLE
58526,KENTUCKY BOURBON BARREL ALE CS,6,,3.99,2,607,21,1,,0,1,0,2,82658,KENTUCKY BOURBON BARREL ALE CS SINGLE
58527,BELHAVEN ALE CAN 6/4PK,6,,3,0,277,21,1,26,0,1,0,2,82789,BELHAVEN ALE CAN 6/4PK 14.9 OZ SINGLE
58528,COOKS BRUT 187ML CASE,6,,2.99,3,295,28,1,3,0,1,0,2,86246,COOKS BRUT 187ML CASE 187 ML SINGLE
58529,SILHOUETTE BOTTLE BAGS ASSRT,0,,2.49,5,429,46,,,0,1,0,0,,SILHOUETTE BOTTLE BAGS ASSRT
58530,POWELL & MAHONEY MOJITO ,0,,5.99,0,422,43,,7,0,1,0,0,,POWELL & MAHONEY MOJITO  750 ML
58531,WYNDRIDGE BARN DOG CASE,6,,2.5,0,607,21,1,,0,1,0,2,82329,WYNDRIDGE BARN DOG CASE SINGLE
58532,SIXPOINT HIGHER VOLUME CAN CS,6,,2.5,11,607,21,1,,0,1,0,2,83827,SIXPOINT HIGHER VOLUME CAN CS SINGLE
58534,NINETY + RIESLING LOT #98 SPAT,0,,14.99,1,382,35,,7,0,1,0,0,,NINETY + RIESLING LOT #98 SPAT 750 ML
58535,HEAVY SEAS LOOSE CANNON CAN CS,6,,37.99,0,607,21,8,,0,1,0,0,78535,HEAVY SEAS LOOSE CANNON CAN CS 24-PACK
58536,HEAVY SEAS LOOSE CANNON CAN 6P,6,,9.99,1,607,21,3,,0,1,0,1,78535,HEAVY SEAS LOOSE CANNON CAN 6P 6-PACK
58537,TRAVELER GRAPEFRUIT,6,,9.99,-9,607,21,3,,0,1,0,1,81451,TRAVELER GRAPEFRUIT 6-PACK
58540,FIRESTONE OAKTOBERFEST CAN CS,6,,52.99,0,607,21,8,,0,1,0,0,78540,FIRESTONE OAKTOBERFEST CAN CS 24-PACK
58541,FIRESTONE OAKTOBERFEST CAN CS,6,,9.99,1,607,21,2,,0,1,0,1,78540,FIRESTONE OAKTOBERFEST CAN CS 4-PACK
58542,NINETY + VACQUEYRAS LOT 104,0,,19.99,0,340,31,,7,0,1,0,0,,NINETY + VACQUEYRAS LOT 104 750 ML
58544,SHINER HOLIDAY CHEER NR CASE,6,,34.99,0,607,21,8,,0,1,0,0,78544,SHINER HOLIDAY CHEER NR CASE 24-PACK
58545,SHINER HOLIDAY CHEER NR 6 PACK,6,,8.99,-2,607,21,3,,0,1,0,1,78544,SHINER HOLIDAY CHEER NR 6 PACK 6-PACK
58547,DOM LE CLOS NOLY POUILLY FUISS,0,,19.99,22,675,31,,7,0,1,0,0,,DOM LE CLOS NOLY POUILLY FUISS 750 ML
58548,HOPPIN FROG DORIS DESTROY 22OZ,0,,11.99,-1,607,21,,20,0,1,0,0,,HOPPIN FROG DORIS DESTROY 22OZ 22 OZ
58549,BLUE MOUNTAIN LONG WINTER NAP,0,,12.99,0,538,21,,,0,1,0,0,,BLUE MOUNTAIN LONG WINTER NAP
58550,SHOCK TOP BELGIAN WHITE CASE,6,,2,5,607,21,1,,0,1,0,2,89596,SHOCK TOP BELGIAN WHITE CASE SINGLE
58551,J BAUMER PINOT NOIR,0,,14.99,0,652,35,,7,0,1,1,0,,J BAUMER PINOT NOIR 750 ML
58552,CAPTAIN LAWRENCE FROST MONSTER,6,,4.99,0,607,21,1,,0,1,0,2,83685,CAPTAIN LAWRENCE FROST MONSTER SINGLE
58553,INNIS & GUNN ORIGINAL SNG,6,,3.99,0,608,21,1,,0,1,0,2,89669,INNIS & GUNN ORIGINAL SNG SINGLE
58554,INNIS & GUNN RUM CASK 6/4PK CS,6,,3.99,0,608,21,1,,0,1,0,2,89667,INNIS & GUNN RUM CASK 6/4PK CS SINGLE
58557,YUENGLING LAGER BACON BBQ,0,,5.99,0,430,46,,,0,1,0,0,,YUENGLING LAGER BACON BBQ
58558,VICTORY HOP RANCH SINGLE,6,,2.5,0,607,21,1,,0,1,0,2,82198,VICTORY HOP RANCH SINGLE SINGLE
58560,FIRESTONE LUPONIC DISTORT NR,6,,3,0,607,21,1,,0,1,0,2,83737,FIRESTONE LUPONIC DISTORT NR SINGLE
58561,VICTORY MOONGLOW WEIZ-CS,6,,2.99,2,607,21,1,,0,1,0,2,82142,VICTORY MOONGLOW WEIZ-CS SINGLE
58562,WEIHENSTEPHANER HEFE 12OZ -CS,6,,1.99,0,536,21,1,15,0,1,0,2,70052,WEIHENSTEPHANER HEFE 12OZ -CS 12 OZ SINGLE
58563,WEIHENSTEPHANER ORIG 12OZ-CS,6,,3.5,0,536,21,1,15,0,1,0,2,70053,WEIHENSTEPHANER ORIG 12OZ-CS 12 OZ SINGLE
58568,FICKLIN RASPBERRY PORT ,0,,16.99,5,326,30,,6,0,1,0,0,,FICKLIN RASPBERRY PORT  500 ML
58569,SANGRE DE VIDA BLANCO ,0,,39.99,0,287,25,,7,0,1,0,0,,SANGRE DE VIDA BLANCO  750 ML
58574,TER DOLEN KRIEK 11.2OZ,0,,4.99,4,628,21,,15,0,1,0,0,,TER DOLEN KRIEK 11.2OZ 12 OZ
58575,FEE BROTHERS CRANBERRY  BITTER,0,,6.99,3,422,43,,,0,1,0,0,,FEE BROTHERS CRANBERRY  BITTER
58576,COUNT DOWN TO CHRISTMAS BAG,0,,2.99,0,429,46,,,0,1,0,0,,COUNT DOWN TO CHRISTMAS BAG
58577,HENNESSEY PARADIS IMPERIAL,0,,2499.99,1,269,20,,,0,1,0,0,,HENNESSEY PARADIS IMPERIAL
58578,TROEGS HOP KNIFE 12OZ NR CS,6,,40.99,3,607,21,8,15,0,1,0,0,78578,TROEGS HOP KNIFE 12OZ NR CS 12 OZ 24-PACK
58579,TROEGS HOP KNIFE 12OZ NR CS,6,,10.99,0,607,21,3,15,0,1,0,1,78578,TROEGS HOP KNIFE 12OZ NR CS 12 OZ 6-PACK
58580,CHIMAY JEROBOAM 3.0L,0,,99.99,-1,433,21,,11,0,1,0,0,,CHIMAY JEROBOAM 3.0L 3 LT
58583,VINTURI WINE AERATOR WHITEWINE,0,,29.99,5,429,46,,,0,1,0,0,,VINTURI WINE AERATOR WHITEWINE
58584,HEAVY SEASGREATER PUMPKIN 22OZ,0,,7.99,-3,607,21,,20,0,1,0,0,,HEAVY SEASGREATER PUMPKIN 22OZ [GREATER PUMPKIN 22OS] 22 OZ
58585,STAMPED GIFT BAGS ASST COLORS,0,,1.49,403,429,46,,,0,1,0,0,,STAMPED GIFT BAGS ASST COLORS
58586,ROGUE BEARD BEER 22OZ,0,,6.99,0,607,21,,20,0,1,0,0,,ROGUE BEARD BEER 22OZ 22 OZ
58590,LA SELVA VERMENTINO '12,0,,14.99,0,368,32,,,0,1,0,0,,LA SELVA VERMENTINO '12
58591,SEEF BIER 11.2OZ NR SINGLE,0,,3.99,0,433,21,,,0,1,0,0,,SEEF BIER 11.2OZ NR SINGLE
58594,TWISTED STRAW LEMONADE 6 PACK,6,,8.49,-1,649,21,3,,0,1,0,1,81452,TWISTED STRAW LEMONADE 6 PACK 6-PACK
58595,VICTORY SUMMER LOVE ALE CASE,6,,9.99,2,607,21,3,,0,1,0,1,81436,VICTORY SUMMER LOVE ALE CASE 6-PACK
58598,FLYING FISH EXIT #16  NR CASE,6,,44.99,7,607,21,8,,0,1,0,0,78598,FLYING FISH EXIT #16  NR CASE 24-PACK
58599,FLYING FISH EXIT #16  NR 6 PK,6,,11.99,0,607,21,3,,0,1,0,1,78598,FLYING FISH EXIT #16  NR 6 PK 6-PACK
58600,DOM PLANTEVIN CAIRANNE 2005,0,,24.99,3,347,31,,7,0,1,0,0,,DOM PLANTEVIN CAIRANNE 2005 750 ML
58601,CUTWATER LIGHT RUM,0,,25.99,4,281,23,,7,0,1,0,0,,CUTWATER LIGHT RUM 750 ML
58602,WARKA RADLER 16.9OZ CAN CASE,6,,27.99,5,532,21,8,16,0,1,0,0,78602,WARKA RADLER 16.9OZ CAN CASE 16 OZ 24-PACK
58603,WARKA RADLER 16.9OZ CAN CASE,6,,4.99,5,532,21,2,16,0,1,0,1,78602,WARKA RADLER 16.9OZ CAN CASE 16 OZ 4-PACK
58609,COCKSPUR FINE RUM,0,,16.99,0,282,23,,7,0,1,0,0,,COCKSPUR FINE RUM 750 ML
58610,OBOLON OKSAMITOVE 500ML NR CS,6,,38.99,2,532,21,15,6,0,1,0,0,70286,OBOLON OKSAMITOVE 500ML NR CS 500 ML 20-PACK
58611,OBOLON OKSAMITOVE 500ML NR CS,6,,1.99,7,532,21,1,6,0,1,0,1,70286,OBOLON OKSAMITOVE 500ML NR CS 500 ML SINGLE
58612,MANATAWNY MSW SMALL BATCH,0,,39.99,3,262,18,,7,0,1,0,0,,MANATAWNY MSW SMALL BATCH 750 ML
58614,TRANSMITTER S4 SAISON ALE 750M,0,,14.99,0,607,21,,7,0,1,0,0,,TRANSMITTER S4 SAISON ALE 750M 750 ML
58615,RED WINGED CORKSCREW,0,,4.49,18,429,46,,,0,1,0,0,,RED WINGED CORKSCREW
58616,CASA MARIA TEMPRANILLO 2012,0,,6.99,1,376,34,,7,0,1,0,0,,CASA MARIA TEMPRANILLO 2012 750 ML
58618,COOKS BRUT 187ML CASE,6,,10.99,3,295,28,2,3,0,1,0,1,86246,COOKS BRUT 187ML CASE 187 ML 4-PACK
58619,DELIVERY CHARGE,0,,10,0,,44,,,0,1,0,0,,DELIVERY CHARGE
58620,JACQUART BRUT MOSAIQUE,0,,29.99,11,297,28,,7,0,1,0,0,,JACQUART BRUT MOSAIQUE 750 ML WS92
58629,SMUTTYNOSE CHERRY SHORT CASE,6,,2.5,0,607,21,1,,0,1,0,2,80760,SMUTTYNOSE CHERRY SHORT CASE SINGLE
58635,EPIC BREW SOUR APPLE 22OZ,0,,7.49,1,607,21,,20,0,1,0,0,,EPIC BREW SOUR APPLE 22OZ 22 OZ
58636,SAM ADAMS COLD SNAP 6PK CASE,6,,2.5,0,538,21,1,,0,1,0,2,82326,SAM ADAMS COLD SNAP 6PK CASE SINGLE
58638,RIONDO BLU PROSECCO 187,0,,3.99,0,300,28,,3,0,1,0,0,,RIONDO BLU PROSECCO 187 187 ML
58639,DEKUYPER RASPBERRY RAZZMATAZZ,0,,11.99,7,293,27,,,0,1,0,0,,DEKUYPER RASPBERRY RAZZMATAZZ
58641,KOURTAKI MAVRODAPHNE,0,,9.99,10,409,41,,,0,1,0,0,,KOURTAKI MAVRODAPHNE
58642,CONEY ISLAND ROOT BEER CANS,6,,19.99,0,649,21,6,,0,1,0,1,78364,CONEY ISLAND ROOT BEER CANS 12-PACK
58646,CHALONE MERLOT MONTEREY 2011,0,,14.99,0,315,30,,7,0,1,0,0,,CHALONE MERLOT MONTEREY 2011 750 ML
58649,JOLIVET POUILLY FUME TERRE BLA,0,,31.99,0,660,31,,7,0,1,0,0,,JOLIVET POUILLY FUME TERRE BLA 750 ML
58655,GOOSE ISLAND SUMMER ,6,,8.75,1,607,21,3,15,0,1,0,1,77077,GOOSE ISLAND SUMMER  12 OZ 6-PACK
58656,CASA MATEO SAUVIGNON BLANC '14,0,,9.99,14,590,58,,7,0,1,0,0,,CASA MATEO SAUVIGNON BLANC '14 750 ML
58657,FLYING FISH FARMHOUSE NR,6,,9.99,1,607,21,3,15,0,1,0,1,80391,FLYING FISH FARMHOUSE NR 12 OZ 6-PACK
58659,LEINENKUGEL ORANGE 12PK CAN CS,6,,29.99,0,607,21,8,,0,1,0,0,78659,LEINENKUGEL ORANGE 12PK CAN CS 24-PACK
58660,LEINENKUGEL ORANGE 12PK CAN ,6,,14.99,-1,607,21,6,,0,1,0,1,78659,LEINENKUGEL ORANGE 12PK CAN  12-PACK
58662,NON-TAXABLE COUPON,0,,0,0,424,44,,,1,0,0,0,,NON-TAXABLE COUPON
58663,PERRIER 25OZ,0,,1.99,0,423,43,,23,0,1,0,0,,PERRIER 25OZ 25 OZ
58677,COCA COLA & FLAVORS ,0,,1.19,0,423,43,,9,0,1,1,0,,COCA COLA & FLAVORS  1.5 LT
58678,PORTION CUPS 1OZ 50PACK,0,,2.49,2,432,46,,,0,1,0,0,,PORTION CUPS 1OZ 50PACK
58692,RABBIT CORKSCREW KIT WITH BOOK,0,,49.99,1,429,46,,,0,1,0,0,,RABBIT CORKSCREW KIT WITH BOOK
58693,BARTENDERS DAIQUIRI,0,,2.99,2,419,43,,,0,1,0,0,,BARTENDERS DAIQUIRI
58730,ON THE BORDER MARGARITA BUCKET,0,,7.99,0,419,43,,19,0,1,1,0,,ON THE BORDER MARGARITA BUCKET 64 OZ
58735,ON THE BORDER STRAW DAQ BUCKET,0,,7.99,0,419,43,,19,0,1,1,0,,ON THE BORDER STRAW DAQ BUCKET 64 OZ
58769,BLUE POINT HOPTICAL ILLUS. CAS,6,,9.99,2,607,21,3,,0,1,0,1,71265,BLUE POINT HOPTICAL ILLUS. CAS 6-PACK
58773,BLUE POINT SUMMER ALE CASE,6,,9.99,0,607,21,3,,0,1,0,1,72804,BLUE POINT SUMMER ALE CASE 6-PACK
58892,ROGUE  IRISH STYLE LAGER 22OZ,0,,6.75,-2,607,21,,20,0,1,0,0,,ROGUE  IRISH STYLE LAGER 22OZ [IRISH STYLE LAGER] 22 OZ
58897,ARCADIA IMPERIAL STOUT 12OZ SN,6,,5,0,607,21,1,15,0,1,0,2,88964,ARCADIA IMPERIAL STOUT 12OZ SN 12 OZ SINGLE
58957,ROSE'S LIME JUICE 7OZ,0,,2.75,0,419,43,,14,0,1,0,0,,ROSE'S LIME JUICE 7OZ 7 OZ
58978,SARANAC OCT FEST 12OZ 6PK,6,,7.99,0,607,21,3,15,0,1,0,1,79022,SARANAC OCT FEST 12OZ 6PK 12 OZ 6-PACK
58979,SARANAC OCT FEST 12OZ SNG,6,,1.25,-1,607,21,1,15,0,1,0,2,79022,SARANAC OCT FEST 12OZ SNG 12 OZ SINGLE
58999,SHIPYARD SUMMER- CASE,6,,30.99,0,607,21,8,,0,1,0,0,78999,SHIPYARD SUMMER- CASE 24-PACK
59022,SARANAC OCT FEST 12OZ CASE,6,,28.99,0,607,21,8,15,0,1,0,0,79022,SARANAC OCT FEST 12OZ CASE 12 OZ 24-PACK
59023,POST ROAD PUMPKIN 12OZ CASE,6,,2,0,607,21,1,15,0,1,0,2,80330,POST ROAD PUMPKIN 12OZ CASE 12 OZ SINGLE
59024,CLOWN SHOES GALACTICA CS,6,,49.99,0,607,21,8,,0,1,0,0,79024,CLOWN SHOES GALACTICA CS 24-PACK
59025,CLOWN SHOES GALACTICA 4PK,6,,8.99,0,607,21,2,,0,1,0,1,79024,CLOWN SHOES GALACTICA 4PK 4-PACK
59032,BARTENDERS COLLINS,0,,2.99,3,419,43,,,0,1,0,0,,BARTENDERS COLLINS
59040,BUDWEISER HOLIDAY STEIN,0,,15.99,15,432,46,,,0,1,0,0,,BUDWEISER HOLIDAY STEIN
59066,SIERRA NEVADA PORTER 12OZ CASE,6,,2.5,0,607,21,1,15,0,1,0,2,80389,SIERRA NEVADA PORTER 12OZ CASE 12 OZ SINGLE
59080,MATANZAS CREEK CHARDONNAY,0,,24.99,19,320,30,,7,0,1,0,0,,MATANZAS CREEK CHARDONNAY 750 ML
59103,TOGNI CA TOGNI,0,,64.99,2,326,30,,5,0,1,0,0,,TOGNI CA TOGNI 375 ML
59106,RIDGE CREST CAB SAUV '13 ,0,,12.99,2,525,59,,7,0,1,0,0,,RIDGE CREST CAB SAUV '13  750 ML
59113,PHILLIP TOGNI HOWELL CAB '13,0,,135.99,12,314,30,,7,0,1,0,0,,PHILLIP TOGNI HOWELL CAB '13 750 ML WA96-99
59114,NINETY + CABERNET LOT#74,0,,9.99,0,314,30,,7,0,1,0,0,,NINETY + CABERNET LOT#74 750 ML
59117,PICHLER RIESLING SMAR STEIN 06,0,,63.99,1,654,63,,7,0,1,0,0,,PICHLER RIESLING SMAR STEIN 06 750 ML
59126,THREE RINGS SHIRAZ RESERVE '04,0,,59.99,6,521,33,,7,0,1,0,0,,THREE RINGS SHIRAZ RESERVE '04 750 ML
59127,WILD DUCK CREEK SPRING SHIRAZ,0,,39.99,11,521,33,,7,0,1,0,0,,WILD DUCK CREEK SPRING SHIRAZ 750 ML
59161,WALS SAO FRANCISCO 375ML,0,,7.99,6,607,21,,5,0,1,0,0,,WALS SAO FRANCISCO 375ML 375 ML
59193,SIERRA NEVADA 1/2 KEG,0,,169,-1,529,21,,29,0,1,0,0,,SIERRA NEVADA 1/2 KEG [SIERRA NEVEDA] KEG
59201,B&J STRAW. DAIQ. 10OZ CASE,6,,2.5,0,278,21,1,15,0,1,0,2,88657,B&J STRAW. DAIQ. 10OZ CASE 12 OZ SINGLE
59226,THOMAS BARTON RES MEDOC ,0,2012,15.99,7,696,31,,7,0,1,0,0,,THOMAS BARTON RES MEDOC  750 ML 2012
59228,PERTIMALI ROSSO DI MONTALCINO,0,,29.99,24,571,32,,7,0,1,1,0,,PERTIMALI ROSSO DI MONTALCINO 750 ML
59230,R VOERZIO ANNUNZIATA BARBER,0,,299.99,2,355,32,,9,0,1,0,0,,R VOERZIO ANNUNZIATA BARBER 1.5 LT
59255,MIKES HARD POMEGRANITE,6,,1.49,0,649,21,1,15,0,1,0,2,100047,MIKES HARD POMEGRANITE 12 OZ SINGLE
59260,SMIR ICE STRAWBERRY ACAI,6,,2.5,0,649,21,1,15,0,1,0,2,70022,SMIR ICE STRAWBERRY ACAI 12 OZ SINGLE
59264,MIKES HARD LIME 12OZ CASE,6,,15.99,0,649,21,6,15,0,1,0,1,70740,MIKES HARD LIME 12OZ CASE 12 OZ 12-PACK
59275,MIKES HARD POMEGRANITE,6,,7.49,0,649,21,3,15,0,1,0,1,100047,MIKES HARD POMEGRANITE 12 OZ 6-PACK
59289,YUENGLING PREM LT NR ,6,,1,0,538,21,1,15,0,1,0,2,78129,YUENGLING PREM LT NR  12 OZ SINGLE
59324,MILLER LITE 7OZ CASE,6,,1,0,538,21,1,14,0,1,0,2,80493,MILLER LITE 7OZ CASE 7 OZ SINGLE
59327,MIL BEST LT CANS,6,,0.99,0,538,21,1,15,0,1,0,2,70131,MIL BEST LT CANS 12 OZ SINGLE
59351,PABST CANS,6,,0.99,9,538,21,1,15,0,1,0,2,70129,PABST CANS 12 OZ SINGLE
59366,MIL BEST ICE CANS,6,,0.99,0,538,21,1,15,0,1,0,2,70130,MIL BEST ICE CANS 12 OZ SINGLE
59370,MIL BEST REG CANS,6,,0.99,0,538,21,1,15,0,1,0,2,70132,MIL BEST REG CANS 12 OZ SINGLE
59378,DAB 12OZ SNG NR,6,,1.25,0,536,21,1,15,0,1,0,2,80852,DAB 12OZ SNG NR 12 OZ SINGLE
59381,BECKS OKTOBERFEST 12OZ SNG,6,,1.49,0,536,21,1,15,0,1,0,2,74645,BECKS OKTOBERFEST 12OZ SNG 12 OZ SINGLE
59394,BECKS OKTOBERFEST 12OZ 6PK,6,,8.99,-1,536,21,3,15,0,1,0,1,74645,BECKS OKTOBERFEST 12OZ 6PK 12 OZ 6-PACK
