,item_A,item_B,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift,SKU_x,costA,marginA,quantityA,groupA,costA_L,marginA_L,quantityA_L,SKU_y,costB,marginB,quantityB,groupB,costB_L,marginB_L,quantityB_L,MONTH
169,70667,70397,6,0.18303843807199513,39,1.1897498474679682,79,2.4100061012812692,0.15384615384615385,0.0759493670886076,0.06383641674780915,70667,44.09000000000002,0.020004445432318267,67.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,70397,1.350840336134451,0.40322609397771625,141.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
170,71669,70397,5,0.1525320317266626,81,2.471018913971934,79,2.4100061012812692,0.0617283950617284,0.06329113924050632,0.02561337709017034,71669,7.7000000000000135,0.10506612207500134,122.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,70397,1.350840336134451,0.40322609397771625,141.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
171,71406,70397,8,0.24405125076266015,67,2.043929225137279,79,2.4100061012812692,0.11940298507462686,0.10126582278481011,0.049544681655016055,71406,1.2000000000000013,0.5350760777290956,173.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,70397,1.350840336134451,0.40322609397771625,141.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,2
172,65825,70145,5,0.1525320317266626,29,0.8846857840146432,16,0.4881025015253203,0.17241379310344826,0.3125,0.35323275862068965,65825,0.6599999999999995,0.33088774761555384,225.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,70145,1.0,0.3682543871223116,25.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
173,65825,69443,5,0.1525320317266626,29,0.8846857840146432,19,0.5796217205613179,0.17241379310344826,0.2631578947368421,0.29745916515426496,65825,0.6599999999999995,0.33088774761555384,225.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,69443,7.699999999999997,0.10982658959537572,38.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
174,65825,71479,4,0.12202562538133008,29,0.8846857840146432,32,0.9762050030506406,0.13793103448275862,0.125,0.14129310344827586,65825,0.6599999999999995,0.33088774761555384,225.0,7,5.691350929102136,0.25366433172940545,193.73684210526315,71479,0.21000000000000016,0.7895138888888883,56.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
175,71476,71479,4,0.12202562538133008,29,0.8846857840146432,32,0.9762050030506406,0.13793103448275862,0.125,0.14129310344827586,71476,7.699999999999997,0.09941520467836268,35.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71479,0.21000000000000016,0.7895138888888883,56.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
176,70992,70993,4,0.12202562538133008,27,0.823672971323978,14,0.4270896888346553,0.14814814814814817,0.2857142857142857,0.34687830687830684,70992,9.33,0.06606606606606613,75.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,70993,9.090000000000002,0.09009009009009013,19.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
177,71253,70891,4,0.12202562538133008,39,1.1897498474679682,10,0.3050640634533252,0.10256410256410257,0.39999999999999997,0.3362051282051282,71253,27.0,0.03493843620108217,92.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,70891,27.09999999999999,0.031161128974633683,52.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,2
178,71109,71108,4,0.12202562538133008,14,0.4270896888346553,29,0.8846857840146432,0.2857142857142857,0.13793103448275862,0.32295566502463047,71109,8.19,0.08898776418242503,23.0,4,9.474369504276105,0.16956698420216512,29.044025157232703,71108,9.389999999999992,0.060060060060060025,61.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
179,71469,71108,4,0.12202562538133008,39,1.1897498474679682,29,0.8846857840146432,0.10256410256410257,0.13793103448275862,0.11593280282935456,71469,6.0,0.31717385975384643,99.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,71108,9.389999999999992,0.060060060060060025,61.0,2,9.638642786355355,0.1767659444286998,76.45238095238095,2
